            Daily  Hourly data -->
   Date     Total    0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
05-APR-2003     3    0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   1   0   1   0   0   0   0
04-APR-2003     3    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   2   0   0   0   0   0   0
03-APR-2003     6    0   0   0   0   0   0   0   0   0   0   0   0   0   4   0   0   2   0   0   0   0   0   0   0
02-APR-2003     5    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4   1   0   0   0   0   0   0
01-APR-2003    10    0   4   1   0   0   0   0   1   0   0   0   0   0   0   1   0   2   1   0   0   0   0   0   0
31-MAR-2003     3    0   0   0   1   0   1   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-MAR-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
29-MAR-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
28-MAR-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-MAR-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-MAR-2003     7    0   0   0   0   0   6   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0
25-MAR-2003     6    0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3
24-MAR-2003     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0
23-MAR-2003     3    0   0   0   0   0   1   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0
22-MAR-2003    14    0   0   2   0   1   3   4   2   0   0   0   0   1   0   1   0   0   0   0   0   0   0   0   0
21-MAR-2003    25    0   2   1   1   1   1   2   1   0   1   0   0   0   0   0   1   1   3   4   5   0   0   0   1
20-MAR-2003     6    0   0   0   0   0   0   0   0   0   0   1   5   0   0   0   0   0   0   0   0   0   0   0   0
19-MAR-2003    12    0   0   0   0   0   0   0   0   0   0   0   0   2   2   2   3   1   1   0   0   0   0   1   0
18-MAR-2003     1    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
17-MAR-2003     6    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4   0   2   0   0   0   0   0   0
16-MAR-2003     2    0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0
15-MAR-2003     7    0   1   0   0   0   0   0   0   0   0   0   0   3   0   0   0   0   2   1   0   0   0   0   0
14-MAR-2003     7    0   0   0   0   0   0   1   1   0   1   0   0   1   0   0   0   0   0   0   0   0   1   1   1
13-MAR-2003    11    0   0   0   0   0   0   1   0   0   0   0   1   3   1   3   0   0   0   1   1   0   0   0   0
12-MAR-2003    28    0   0   0   0   0   0   0   0   7   7   2   2   1   1   1   5   2   0   0   0   0   0   0   0
11-MAR-2003     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0
10-MAR-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-MAR-2003    25    5   7   6   1   2   2   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-MAR-2003    27    3   1   3   1   2   2   3   1   2   1   0   0   1   0   0   3   1   1   1   1   0   0   0   0
07-MAR-2003    55    8   6   5   3   4   6   7   6   2   2   2   0   0   0   0   0   0   1   1   0   1   1   0   0
06-MAR-2003    14    1   2   0   0   0   0   2   1   0   1   0   0   0   0   0   0   0   1   1   1   2   0   2   0
05-MAR-2003     3    0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   1   1   0
04-MAR-2003    25    0   0   0   0   0   0   0   0   1   0   0   0   0   0  15   9   0   0   0   0   0   0   0   0
03-MAR-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-MAR-2003     7    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   0   1   3   1   0
01-MAR-2003     1    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
28-FEB-2003     4    0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   1   1   0   0   0   0   0   0   0
27-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-FEB-2003     1    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
21-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-FEB-2003     1    0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-FEB-2003     7    1   1   1   2   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0
18-FEB-2003     1    1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-FEB-2003    62    5   0   0   0   4   0   1   0   0   0   0   4   5   9   6  12   9   5   1   0   0   1   0   0
16-FEB-2003    19    2   1   0   0   0   0   0   0   0   0   0   1   0   0   2   2   0   0   0   1   0   4   6   0
15-FEB-2003    33    0   0   0   0   0   0   1   7   4   3   3   3   1   0   0   0   0   0   1   0   3   2   5   0
14-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-FEB-2003     1    1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-FEB-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-FEB-2003     2    0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-FEB-2003     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0
01-FEB-2003     1    0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
31-JAN-2003   137    2  17  14   9  13  17  10   4   4   7   8   2   3   4   3   8   9   2   1   0   0   0   0   0
30-JAN-2003    42    4   3   0   0   1   0   0   1   2   0   7   3  10   9   1   0   0   0   0   0   1   0   0   0
29-JAN-2003    54    0   0   0   0   0   0   1   7   5   6   4   3   2   2   2   0   1   3   4   5   3   3   3   0
28-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-JAN-2003    16    6   0   0   1   0   3   0   2   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-JAN-2003    19    0   0   0   0   0   0   1   0   0   0   1   0   0   0   2   3   0   0   1   2   0   1   7   1
24-JAN-2003    21    3   7   0   3   2   1   0   4   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
23-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-JAN-2003    28    0   1   3   4   1   0   0   4   2   1   1   0   2   2   1   4   1   0   1   0   0   0   0   0
21-JAN-2003     3    0   0   0   0   0   0   0   0   0   0   1   0   0   0   2   0   0   0   0   0   0   0   0   0
20-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
15-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-JAN-2003    13    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   3   3   2   1   2   0   1   0
12-JAN-2003    38    2   1   2   1   4   2   4   9   0   0   0   0   0   0   0   0   0   0   0   3   6   3   1   0
11-JAN-2003    14    0   0   0   0   0   0   0   0   0   0   0   0   0   2   4   1   0   0   0   1   2   1   2   1
10-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-JAN-2003     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-JAN-2003    23    1   2   4   1   4   2   0   3   2   1   1   0   1   1   0   0   0   0   0   0   0   0   0   0
03-JAN-2003     8    0   0   0   0   0   0   0   0   0   0   0   0   0   4   3   1   0   0   0   0   0   0   0   0
02-JAN-2003    43    0   0   0   0   1   0   0   0   0   0   0   0   0   0   5  10  19   4   2   1   0   1   0   0
01-JAN-2003    14    0   0   0   0   0   0   0   1   3   3   2   1   0   1   0   2   1   0   0   0   0   0   0   0
31-DEC-2002     5    1   2   1   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0
30-DEC-2002   103    4   4   2   2   1   0   0   0   1   0   0   3   5   7   8   5   4   6   9  15  11   8   7   1
29-DEC-2002     5    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1   3   0
28-DEC-2002    20    0   0   0   0   1   1   1   1   1   1   1   1   1   1   1   2   0   0   1   3   0   1   1   1
27-DEC-2002    24    3   1   2   4  10   3   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
26-DEC-2002    27    3   3   1   1   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   2   7   7   2   0
25-DEC-2002     4    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   3   0
24-DEC-2002     5    0   0   0   0   0   0   0   2   0   1   1   0   0   0   0   0   0   1   0   0   0   0   0   0
23-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-DEC-2002    11    0   0   0   1   0   0   0   0   0   0   0   1   1   2   2   2   0   0   1   0   1   0   0   0
21-DEC-2002     8    0   1   0   1   2   1   0   1   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0
20-DEC-2002     5    0   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   1   2   0   0
19-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-DEC-2002     8    0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4   2   0   0
17-DEC-2002     8    0   0   0   0   0   1   4   1   0   0   0   0   0   0   0   0   1   0   1   0   0   0   0   0
16-DEC-2002    46   14   6   5   7  10   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
15-DEC-2002    37    0   1   3   1   0   0   0   0   0   0   0   0   0   0   1   2   2   2   1   6   3   7   7   1
14-DEC-2002    55    0   7   9   8  11   4   1   2   1   0   1   1   1   0   1   1   6   0   1   0   0   0   0   0
13-DEC-2002    14    0   0   0   0   0   0   0   0   0   0   0   0   1   2   4   4   1   0   2   0   0   0   0   0
12-DEC-2002    40    1   0   0   0   0   0   0   0   0   0   0   0   1   3   7   5   5   8   4   3   1   1   1   0
11-DEC-2002    35    0   1   1   2   2   2   5   6   5   3   3   3   1   1   0   0   0   0   0   0   0   0   0   0
10-DEC-2002    30    1   0   2   0   0   0   0   1   3  15   1   1   1   2   3   0   0   0   0   0   0   0   0   0
09-DEC-2002     9    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8   0   1   0
08-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-DEC-2002     8    0   0   1   1   4   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-DEC-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
29-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
28-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-NOV-2002     1    0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-NOV-2002     9    0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   2   1   0   0   0   0   1   0   0
17-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-NOV-2002     6    0   0   0   0   0   0   0   0   4   0   0   1   0   0   0   0   0   0   0   1   0   0   0   0
15-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-NOV-2002    20    0   0   0   0   0   0   0   1   1   2   0   1   0   0   0   0   0   1   0   0   1   1  11   1
12-NOV-2002    15    0   0   0   0   0   0   4   6   2   0   0   0   0   1   0   0   0   0   0   0   1   1   0   0
11-NOV-2002     3    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   1   0   0   0   0   0
10-NOV-2002     5    0   0   1   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   2   0   0   1   0
09-NOV-2002    26    0   5   0   0   0   3   3   0   0   0   0   0   2  10   0   0   0   0   0   0   0   0   3   0
08-NOV-2002    12    1   1   1   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   0   6   0   1
07-NOV-2002    21    0   0   0   0   0   0   0   0   0   0   2   3   0   0   1   0   1   3   2   5   3   1   0   0
06-NOV-2002     2    0   0   0   0   0   0   1   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
05-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-NOV-2002     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
